key	parent_key	code	titulo
100		A	Raw Materials, Chemicals, Paper, Fuel
101		B	Herramientas y equipos industriales
102		C	Suministros y componentes
103		D	Suministros y equipos de construcción, edificaciones y transportes
104		E	Productos farmacéuticos, y suministros y equipos de ensayo, de laboratorio y médicos
105		F	Suministros y equipos de servicios, limpieza y comida
106		G	Suministros y equipos tecnológicos, de comunicaciones y de negocios
107		H	Suministros y equipos de defensa y seguridad
108		I	Suministros y equipos de consumo, domésticos y personales
117471	117456	43222615	Storage area network SAN switch
117472	117469	43221806	Synchronous optical network SONET network equipment
117473	107679	43222822	Time division multiplexer TDM
117475	117456	43222619	Video networking equipment
117477	104823	43222701	Telegraph keys
117478	104823	43222702	Telegraph electromagnets
117479	104823	43222703	Telegraph sounders
117481	107679	43222801	Broadband or narrowband digital cross connect DCX equipment
117483	107679	43222803	Digital loop carrier DLCs
117485	107679	43222805	Private branch exchange PBX equipment
117487	117469	43221808	Synchronous digital hierarchy SDH telecom equipment
117491	107679	43222811	Telephony equipment alarm units
117492	117411	43222900	Accesorios de equipo de telefonía
117494	117492	43222902	Telephony cable air dryers
117496	104824	43223001	Teletype input devices
117498	104943	43231500	Software de funciones de gestión
117499	117498	43231501	Software de centro de llamadas o soporte técnico
117503	117498	43231505	Software de gestión de recursos humanos
117504	117498	43231506	Software de cadena de suministro y logística de planificación de requisitos de materiales
117505	104943	43232000	Software de ocio o juegos de ordenador
117506	117505	43232001	Action games
117507	117505	43232002	Adventure games
117508	117505	43232003	Sports games
117509	117505	43232004	Family software
117510	104943	43232100	Software de edición y creación de contenidos
117511	117510	43232101	Pattern design software
117512	117510	43232102	Graphics or photo imaging software
117513	117510	43232103	Video creation and editing software
117517	117510	43232107	Web page creation and editing software
117518	117510	43232108	Calendar and scheduling software
117521	104943	43232200	Software de gestión de contenidos
117522	117521	43232201	Content workflow software
117524	117521	43232203	File versioning software
117526	104945	43232301	Categorization or classification software
117527	104945	43232302	Clustering software
117528	104945	43232303	Customer relationship management CRM software
117529	104945	43232304	Data base management system software
117530	104945	43232305	Data base reporting software
117531	104945	43232306	Data base user interface and query software
117532	104945	43232307	Data mining software
117533	128842	43231602	Enterprise resource planning ERP software
117534	104945	43232309	Information retrieval or search software
117535	104945	43232310	Metadata management software
117536	104945	43232311	Object oriented data base management software
117537	104945	43232312	Portal server software
117540	104990	43232402	Development environment software
117541	104990	43232403	Enterprise application integration software
117543	104990	43232405	Object or component oriented development software
117545	104990	43232407	Requirements analysis and system architecture software
117548	104970	43232501	Software de idioma extranjero
117556	105034	43232606	Compliance software
117559	105034	43232609	Library software
117560	105034	43232610	Medical software
117562	104943	43232700	Software de aplicaciones de red
117563	117562	43232701	Application server software
117566	117562	43232704	Internet directory services software
117567	104943	43232800	Software de administración de redes
117568	117567	43232801	Network monitoring software
117569	117567	43232802	Network operating system enhancement software
117570	117567	43232803	Optical network management software
117572	105002	43232901	Access software
117574	105002	43232903	Contact center software
117575	105002	43232904	Fax software
117576	105002	43232905	LAN software
117578	105002	43232907	Storage networking software
117580	105002	43232909	WAN switching software and firmware
117581	105002	43232910	Wireless software
117583	105005	43233001	Filesystem software
117588	104990	43232409	Compiler and decompiler software
117590	104943	43233200	Software de seguridad y protección
117591	117590	43233201	Authentication server software
117593	117590	43233203	Network security or virtual private network VPN management software
117594	117590	43233204	Network security and virtual private network VPN equipment software
117595	117590	43233205	Transaction security and virus protection software
117596	128842	43231605	Time accounting software
117597	117498	43231511	Expert system software
117599	104943	43233400	Software de controladores de dispositivos y utilidades
117601	117599	43233402	Data conversion software
117603	117599	43233404	Compact disc CD or DVD or sound card software
117604	117599	43233405	Device drivers or system software
117605	117599	43233406	Ethernet driver software
117606	117599	43233407	Graphics card driver software
117614	109091	83111905	International bilateral services and international private leased lines
117621	108827	81111613	Programming for Perl
117622	114808	42131612	Medical staff isolation or cover gowns
117623	114820	42131704	Surgical towels
117625	115426	42192500	Protectores para equipo médico
117626	117625	42192501	Medical equipment covers
117627	117625	42192502	Medical equipment bags
117628	111014	43221520	Interactive voice recognition equipment
117629	117456	43222621	Content switch
117630	117456	43222620	Multiservice switch
117631	117456	43222632	Broadband aggregators
121093	103571	40151503	Centrifugal pumps
121393	103932	41111711	Electron microscopes
121992	114918	42142523	Hypodermic needle
122187	128842	43231603	Tax preparation software
122190	117498	43231508	Programas de gestión de inventario
122196	117510	43232111	Optical character reader OCR or scanning software
122198	117510	43232112	Desktop publishing software
122205	105034	43232612	Computer aided manufacturing CAM software
122208	139187	43233506	Map creation software
122209	117498	43231507	Programas de gestión de proyectos
122213	117505	43232005	Music or sound editing software
122215	117498	43231510	Label making software
122222	117599	43233415	Backup or archival software
122223	117498	43231509	Bar coding software
122227	117599	43233414	Storage media loading software
122229	105002	43232915	Platform interconnectivity software
122234	105002	43232911	Network connectivity terminal emulation software
122237	105002	43232912	Gateway software
122239	117567	43232804	Administration software
122244	105002	43232913	Bridge software
122248	105002	43232914	Modem software
122250	139187	43233502	Software de vídeo conferencia
122252	117562	43232705	Internet browser software
122283	117442	43221719	Aircraft antennas
122284	117442	43221720	Automotive antennas
122325	117374	43211605	Signal processor upgrades
122327	117442	43221701	Equipo básico de televisión
122329	117374	43211606	Multimedia kits
122340	104870	43211719	Voice microphones for computers
122346	117344	43201813	High capacity removable media drives
122361	104899	43212105	Impresoras de láser
126280	117374	43211607	Computer speakers
126300	117442	43221721	Equipo de comunicación de datos de radiofrecuencia
126301	104870	43211718	Camera based vision systems for automated data collection
127491	100803	15111700	Aditivos para carburante
127939	107731	43201400	Tarjetas del sistema
128842	104943	43231600	Software de planificación de recursos empresariales (ERP) y contabilidad financiera
128884	117394	43211803	Key board skins
128917	111230	43212002	Monitor arms or stands
128922	104870	43211721	Punch card readers
132487	110244	56101705	Showcases
132488	105422	46182300	Protección anti caída
132489	132488	46182301	Lifelines or lifeline equipment
132493	105472	46182105	Anti static worktable mats
132495	107492	14121809	Masking paper
132496	105422	46182400	Equipo de limpieza de seguridad y materiales de descontaminación
132497	132496	46182401	Decontamination shower
132498	107751	46191503	Fire resistant coatings or putties or sealants
132499	101020	23190000	Mezcladores y sus partes y accesorios
132500	132499	23191000	Batch mixers
132501	132500	23191001	Change can mixers
132506	132499	23191100	Continuous mixers
132507	132506	23191101	Single screw mixers
132512	105091	44102606	Typewriter ribbon
132518	100776	14111606	Art or craft paper
132519	107492	14121810	Carbon papers
132522	103615	40161800	Medios de filtrado
132528	105118	44111521	Copy holders
132529	105177	44121624	Embossing tools
132533	101020	23200000	Equipamiento par transferencia de masa
132534	132533	23201000	Gas liquid contacting systems
132543	117344	43201810	Read only digital versatile disc DVD
132551	101342	24111813	Tanques de lavado
132554	105118	44111506	Paper or pad holder or dispensers
132557	103475	39111810	Lamp starter
132567	117456	43222622	Server load balancer
132569	104899	43212109	Bag tag printer
132575	104856	43201539	Console controller mainframe
132576	104856	43201540	Channel converter
132577	104856	43201541	Channel to channel interface mainframe
132578	104856	43201542	Control unit
132579	104856	43201543	Coupler facility mainframe
132582	104899	43212110	Multi function printers
132600	105091	44102607	Word processors
132601	105100	44102907	Equipment dust covers
132605	109288	85121810	Drug or alcohol screening
132609	100758	14111523	Papel diamante
132610	107284	55121800	Documentos de identificación
132611	132610	55121801	Car tax discs
132612	132610	55121802	Pulseras o tarjetas de identificación o productos similares
132613	132610	55121803	Pasaportes
132614	109121	84101704	Debt collection services
132615	109121	84101705	Repossession services
132616	109101	83121606	Skip tracing
132621	100989	22101800	Grúas de elevación
132625	103441	39112000	Proyectores móviles
132645	132488	46182302	Fall protection lanyard
132647	100776	14111607	Poster boards
132650	110244	56101706	Conferencing tables
132651	107392	83112300	Servicios de telecomunicaciones por fibra
132652	132651	83112301	Dark fiber
132653	132651	83112302	Dense wavelength division multiplexing DWDM
132654	132651	83112303	Wave division multiplexing WDM
132655	132651	83112304	Ocx optical carrier service
132662	108688	80111506	Personnel relocation
132664	108979	82121512	Embossing
132665	111533	78181700	Transport fueling and vehicle storage and support services
132666	132665	78181701	Vehicle fueling service
132667	132665	78181702	Transportation storage service
132668	108584	78101503	Armored air transport
132670	107392	83112400	Servicios de telecomunicaciones por circuitos de líneas selectivas y líneas dedicadas arrendadas
132671	132670	83112401	High speed circuit switched dial up services
132672	132670	83112402	ISDN integrated services digital network services
132673	132670	83112403	Point to point digital telecommunications circuit
132674	132670	83112404	Multi point analog telecommunications circuit
132675	132670	83112405	Point to point analog telecommunications circuit
132676	132670	83112406	DSL digital subscriber line
132677	107392	83112200	Servicios de telecomunicaciones ensanchadas
132678	132677	83112201	ATM asynchronous transfer mode managed network services
132679	132677	83112202	Frame relay public managed network services
132680	132677	83112203	VPN virtual private network managed network services
132681	132677	83112204	X75 managed network services
132682	132677	83112205	X25 managed network services
132683	105170	44121508	Buzones para mensajes
132687	101324	24111507	Tool bags
132689	101971	27113200	Juegos de herramientas
132690	132689	27113201	General tool kits
132692	107193	53131628	Champús
132693	107188	53131506	Juegos de higiene dental
132697	105100	44102908	Compact disc cleaners or scratch removers
132698	105100	44102909	Compact disc drive cleaner
132702	105131	44122015	File backers
132703	105177	44121625	Paper weights
132704	105207	44121806	Correction pen refills
132705	105196	44121712	Marker refills
132707	105131	44122016	Document holder
132708	105170	44121509	Bolsas de correspondencia
132710	101324	24111508	Tent bag
132718	100990	22101518	Rastrillos elevadores
132721	105555	47121705	Urn sand bags
132722	105633	48101714	Hot water dispenser
132733	104899	43212111	Airline ticket or boarding pass ATB printers
132735	100990	22101519	Máquina giratoria con cazoleta de rastrillos abierta
132736	100990	22101520	Máquina giratoria con rastrillos elevadores
132737	100990	22101521	Rastrilladora arrastrada
132738	100990	22101522	Empujadoras de cadenas
132739	100990	22101523	Empujadoras de ruedas
132740	100990	22101524	Excavadoras móviles
132741	100990	22101525	Excavadoras de ruedas
132742	100990	22101526	Excavadoras de cadenas
132743	100990	22101527	Utiles de carga integrados
132753	101274	24101625	Grúas convencionales sobre camión
132755	105059	44102002	Laminator pouches
132756	105207	44121807	Eraser refills
132760	107739	44122109	Hook and loop fastener
132761	104844	43211510	Terminales elementales o consolas de gran sistema (mainframe)
132763	100990	22101528	Cargadores de ruedas
132764	100990	22101529	Patines dirigibles cargadores
132765	100990	22101530	Rastrillos de flujo abierto
132766	105170	44121510	Cierres para sobres
132767	105177	44121626	Adhesive remover
132768	105108	44103110	Print heads
132769	105100	44102910	Laminator trays
132770	105163	44112007	Suggestion box
132771	105108	44103111	Ink rolls
132773	107177	53121706	Computer bags
132776	112893	95121700	Public buildings and structures
132777	132776	95121701	Post office
132779	132776	95121702	Police station
132780	132776	95121703	Court building
132781	132776	95121704	Prison building
132782	132776	95121705	Fire station
132783	132776	95121706	Ambulance station
132784	132776	95121707	Mountain rescue building
132785	132776	95121708	Lifeboat station
132786	132776	95121709	Coastguard building
132787	132776	95121710	Rescue service station
132788	132776	95121711	Civic center
132790	132776	95121712	Art gallery
132791	132776	95121713	Prehistoric monument
132793	112893	95121800	Utility buildings and structures
132794	132793	95121801	Radar station
132795	132793	95121802	Substation
132796	132793	95121803	Nuclear power station
132797	132793	95121804	Water tower
132798	132793	95121805	Well
132799	132793	95121806	Mobile telephone base station
132800	132793	95121807	Dam
132801	132793	95121808	Oil or gas platform
132813	112897	95121603	Bus station
132814	112897	95121604	Bus garage
132815	112897	95121605	Automotive repair or servicing building
132816	112897	95121606	Railway station
132817	112897	95121607	Railway depot
132818	112897	95121608	Underground railway station
132822	112897	95121611	Airport building
132823	112897	95121612	Airport control tower
132824	112897	95121613	Airfield
132825	112897	95121614	Runway
132832	112897	95121620	Breakwater
132833	112897	95121621	Seawall
132836	112897	95121624	Lighthouse
132837	112897	95121625	Road bridge
132838	112897	95121626	Railway bridge
132839	112897	95121627	Footbridge
132840	112897	95121628	Road viaduct
132841	112897	95121629	Railway viaduct
132842	112897	95121630	Underpass
132843	112897	95121631	Overpass
132844	112897	95121632	Subway
132846	112897	95121634	Road tunnel
132847	112897	95121635	Railway tunnel
132848	112897	95121636	Pedestrian tunnel
132853	174157	95111609	Crossroad
132854	174157	95111610	Ring road
132855	174157	95111611	Trunk road
132856	174157	95111612	Secondary road
132858	174153	95111504	Highway ramp or slip road
132861	174157	95111615	Road junction
132866	112897	95121639	Pipeline carrying bridge
132867	112897	95121640	Pipeline
132868	112897	95121641	Pumping station
132869	112897	95121642	Sewage pumping station
132870	112897	95121643	Sewage outfall
132871	112897	95121644	Parking lot
132872	112897	95121645	Motorway service area
132873	112893	95121900	Educational and research buildings and structures
132875	132873	95121901	Polytechnic school
132876	132873	95121902	Vocational college
132877	132873	95121903	Lecture theater
132878	132873	95121904	Library
132879	132873	95121905	Language laboratory
132880	132873	95121906	Laboratory building
132881	132873	95121907	Meteorological station
132882	132873	95121908	Research or testing facility
132883	112893	95122000	Hospital buildings and structures
132884	132883	95122001	Clinic
132885	132883	95122002	Nursing home
132886	132883	95122003	Operating room or theater
132887	132883	95122004	Intensive care unit
132888	132883	95122005	Diagnostic screening room
132890	132883	95122006	Fluoroscopy room
132891	132883	95122007	Pathology room or laboratory
132892	132883	95122008	Catheter room
132893	112893	95122100	Accommodation buildings and structures
132894	132893	95122101	Residential home
132895	132893	95122102	Flat or apartment
132896	132893	95122103	Childrens home
132897	132893	95122104	Daycare center
132898	132893	95122105	Retirement home
132900	132893	95122106	Hostel
132901	112893	95122300	Sports and health buildings and structures
132910	112893	95122400	Industrial buildings and structures
132914	112893	95122500	Agricultural and farming and fishing buildings and structures
132918	112893	95122700	Defense buildings and structures
132923	112893	95122600	Religious buildings and structures
132927	100990	22101531	Cañones de nieve
132928	101274	24101626	Escaleras mecánicas o pasillos mecánicos
132929	107532	25111903	Sails
132930	107532	25111904	Paddles
132936	107258	55101522	Esferas terrestres y celestes
132943	105100	44102911	Cleaning wipes for office machines
132948	105143	44111812	Drafting kits or sets
132949	105091	44102608	Typewriter printing elements
132953	100789	15101510	Condensado
132958	100758	14111524	Papel ministro
132964	105748	49121510	Drink coolers
132967	117356	43202005	Dispositivos de almacenamiento de memoria flash
132973	105743	60131504	Tuning pins
132974	105743	60131505	Musical instrument stands or sheet holders
132975	105743	60131506	Accessories for stringed instruments
132976	105743	60131507	Percussion instrument accessory
132977	105743	60131508	Music boxes or mechanisms
132979	100084	10152200	Semillas de cultivos fibrosos y semilleros
132980	132979	10152201	Cotton seeds or seedlings
132981	114206	10171702	Fungicides
132982	100085	10151522	Semillas o plantas de remolacha
132983	100085	10151523	Semillas o plantas de coliflor
132984	100085	10151524	Semillas o plantas de perejil
132994	100278	11121900	Productos de perfumería
133003	164080	11122001	Plywood
133004	100282	11121610	Maderas duras
133016	100990	22101532	Cargadores de cadenas
133017	100401	11162118	Tejido de hilado de papel
133018	100401	11162119	Tela transparente para dibujar
133019	100401	11162120	Tejidos para cerner
133020	100401	11162121	Arreglos ornamentales
133022	105468	46182005	Mask or respirators filters or accessories
133024	105559	47121809	Degreasing pans
133027	105406	46171617	Door eyes
133039	105196	44121713	Pen nibs
133040	107492	14121812	Photography paper
133041	101791	26111716	Mercury oxide battery
133045	101366	24112209	Jerrycans
133053	100804	15111507	Gas ciudad
133054	100804	15111508	Gas de gasógeno
133064	105108	44103112	Printer ribbon
133067	145105	43223310	Fiber optic connector
133068	101274	24101629	Accesorios o suministros de elevador de horquilla o transportador vertical
133075	144682	23271712	Welding or soldering kit
133076	101274	24101630	De las grúas del taller
133077	101266	24101511	Carretillas del estante
133079	108116	72101505	Servicios de cerrajero
133080	107532	25111905	Marine ballast systems
133084	101323	24112600	contenedores para líquidos
133091	178427	24113101	Mail box
133092	165678	30181601	Soap dish
133093	165678	30181602	Towel bar or ring or stand or hook
133095	102648	31380000	imanes y materiales magnéticos
133100	104970	43232503	Spell checkers
133101	105118	44111509	Pen or pencil holders
133102	105177	44121627	Bookmarks
133103	105177	44121628	Clip holders or dispensers
133104	105555	47121706	Ash trays
133110	108735	80131605	Sale of commercial building
133123	108860	81112006	Servicios de almacenaje de datos
133125	109048	83101510	Chilled water
133126	102529	95141604	Garage
133136	107134	53112000	accesorios para el calzado
133139	107188	53131507	Toothpicks
133140	107193	53131629	Makeup kits
133141	107193	53131630	Lip balm
133145	109072	83111508	Toll free inbound telephone service
133149	107123	53102511	pañuelos de cabeza
133180	144484	55121905	Flagpoles or parts or accessories
133185	105472	46182107	Antistatic maintenance kits
133187	178427	24113102	Antistatic box
133188	110244	56101707	Drafting tables
133189	132689	27113203	Computer tool kits
133190	100758	14111525	Multipurpose paper
133192	105586	47131824	Glass or window cleaners
133193	107739	44122110	Adhesive mounts
133194	101791	26111717	Manganese batteries
133195	101791	26111718	Silver oxide batteries
133196	105559	47121810	Cleaning rag dispenser
133197	100776	14111608	Gift certificate
133198	105620	48101617	Commercial use plastic shovels
133201	101316	24102108	Packaging compresor
133207	105118	44111510	Hanging organizers or accessories
133208	107048	52161600	Accesorios de equipo audiovisual
133211	105131	44122017	Hanging folders or accessories
133213	105108	44103113	Phasers or inkjet kits
133214	105118	44111511	Display systems or its accessories
133220	100776	14111609	Cover paper
133222	105131	44122018	File inserts or tabs
133228	105308	45131700	Almacenamiento para soportes audiovisuales
133229	133228	45131701	Slide trays or organizers
133230	117280	43191629	Notebook or palmtop skins or face plates
133236	107739	44122111	Hole reinforcements
133237	105118	44111512	Literature rack
133238	111239	44103204	Time card racks
133239	105177	44121630	Stapler kit
133241	107193	53131634	Chemical protection products
133247	111239	44103205	Time cards or sheets
133248	105047	44101706	Photoconductor or imaging units
133250	105177	44121631	Glue dispensers or refills
133251	107739	44122112	Round head fasteners
133252	107739	44122113	Tag fasteners
133254	105118	44111513	Supports for diaries or calendars
133255	105131	44122020	Card pockets
133256	107739	44122114	Screw posts
133257	105163	44112008	Wall planners or refills
133258	105143	44111813	Drafting dots or tapes
133259	105196	44121714	Pencil or pen grips
133260	105196	44121715	Combination pen or pencil
133261	105108	44103114	Laserjet coating kits
133262	105118	44111514	Stamp racks or organizers
133265	107739	44122115	Adhesive corners
133267	105118	44111515	Organizadores o cajas de almacenamiento de archivos
133275	102519	30191600	Escaleras y accesorios de andamiaje
133278	101120	23153000	Dispositivos y sistemas de guía
133284	101020	23210000	Maquinaria de fabricación electrónica
133332	102533	95141709	Conservatory
133339	101120	23153100	Componentes y accesorios de maquinaria industrial
133347	100757	14111800	Papeles de uso comercial
133348	133347	14111801	Tickets or ticket rolls
133349	133347	14111802	Receipts or receipt books
133350	133347	14111803	Vouchers
133351	133347	14111804	Bills or bill books
133352	133347	14111805	Checks or check books
133354	105298	45121604	Camera shutters
133355	105298	45121605	Screen frames
133356	105298	45121606	Camera harnesses
133357	105298	45121607	Camera blocks or holders
133358	105298	45121608	Camera assemblies
133359	105298	45121609	Camera brackets
133360	105298	45121610	Camera cables
133361	105298	45121611	Lens cover
133362	105298	45121612	Camera tables
133363	105298	45121613	Camera enclosures or covers
133364	105298	45121614	Retrofit kits
133365	105298	45121615	Camera rings
133366	105100	44102912	Cleaning solutions for office equipment
133367	100754	14121504	Packaging paper
133371	102487	30171510	Automatic doors
133372	105100	44102913	Compact disc destroyer
133374	105406	46171618	Door bells
133375	105131	44122021	Postage stamp albums
133380	105170	44121511	Cajas de envío postal
133387	105052	44101804	Cash registers
133392	105123	44111608	Coin banks
133393	107739	44122116	Bag clips
133402	105722	60131207	Harmonicas
133413	132610	55121804	Distintivos o portadistintivos
133414	110244	56101708	Mobile files
133420	144484	55121908	Sign holders or stands
133422	107523	24141510	Cable protectors
133425	105559	47121811	Duct cleaning machines
133427	106838	51201626	Hepatitis A virus vaccine
133430	105683	48102106	Cool containers
133431	104856	43201538	Central processing unit coolers
133437	105131	44122022	Folder binding accessories
133438	103441	39111900	Señalización e iluminación de emplazamientos peligrosos
133442	102486	30172000	Puertas
133447	117334	43201608	Removable drive frames
133448	108	60000000	Instrumentos musicales
133449	133448	60100000	Materiales didácticos profesionales y de desarrollo y accesorios y suministros
133452	133448	60110000	Decoraciones y suministros del aula
133459	142994	43202206	Storage drive or input device components
133460	142994	43202207	Head mount arms and assembly
133461	142994	43202208	Lead assemblies
133462	142994	43202209	Head stack assemblies
133463	142994	43202214	Comb assemblies
133464	142994	43202210	Crash stops
133465	142994	43202211	Platters or disks
133467	142994	43202212	Read write head assemblies
133468	142994	43202213	Disc motor drives
133469	106404	51101905	chloroquina
133470	106404	51101906	proguanil
133471	106404	51101907	Pirimetamina
133474	109028	82151508	Taxidermy services
133478	106895	56101529	Magazine racks
133480	104856	43201550	Network packet data synchronization device
133481	117456	43222623	Digital cross connects DCX equipment
133482	117456	43222624	Optical cross connects equipment
133485	107679	43222819	Port connection panels
133486	107679	43222823	Wave division mulitplexer WDM
133488	107679	43222820	Voice echo cancellers
133490	102487	30171511	Swing door
133494	101768	26112100	Sistemas de frenado industriales
133511	107188	53131508	Denture cleaning tablets
133513	105659	48101917	Food service fondue pots
133514	102360	30111506	Grout
133517	132689	27113204	Electrician kits
133525	102487	30171512	Door openers
133527	107258	55101523	Libros de ejercicios
133531	108693	80111615	Temporary machinist personnel
133532	111091	56112108	Combination chair with desk
133533	105423	46181532	Lab coats
133536	100758	14111526	Blocs para mensajes telefónicos
133537	105154	44111909	Board cleaning kits or accessories
133548	101791	26111719	Battery testers
133552	106996	52152200	Lavado de platos y accesorios de almacenamiento de platos
133609	111070	56120000	Mobiliario institucional
133610	133609	56121000	Mobiliario de biblioteca
133634	133609	56121400	Mobiliario de cafetería y comedor
133638	133609	56121500	Mobiliario general de aula
133639	133638	56121501	Activity tables
133640	133638	56121502	Classroom chairs
133641	133638	56121503	Classroom benches
133642	133638	56121504	Classroom stools
133643	133638	56121505	Classroom tables
133644	133638	56121506	Student desks
133645	133638	56121507	Study carrels
133646	133638	56121508	Student computer desks
133647	133638	56121509	Student computer tables
133659	133609	56121700	Módulos de almacenamiento general y de libros para las aulas
133670	133609	56121900	Demonstration furnishings
133672	105268	45111700	Equipo de composición y presentación de sonido
133673	133672	45111701	Assistive listening devices
133674	133672	45111702	Audio jack boxes
133675	133672	45111703	Listening centers
133676	105268	45111800	Equipo de presentación de vídeo y de mezcla de vídeo y sonido
133677	133676	45111801	Media control systems
133678	133676	45111802	Television mounts
133679	133676	45111803	Scan converters
133680	133676	45111804	Line doublers
133681	133676	45111805	Video editors
133682	133676	45111806	Distance learning systems
133683	133676	45111807	Interfaces
133684	133676	45111808	Lighting controls
133685	105268	45111900	Equipos
133686	133685	45111901	Sistemas de audioconferencia
133687	133685	45111902	Sistemas de videoconferencia
133688	105272	45111612	Dissolve controls
133689	105272	45111613	Cathode ray tube projector
133690	105272	45111614	Liquid crystal display projector
133691	105272	45111615	Projection lenses
133692	105287	45121516	Digital camcorders or video cameras
133693	105287	45121517	Document camera
133694	105272	45111616	Video projectors
133746	105878	49211800	Physical education classroom equipment
133748	133746	49211802	Hula hoops or hoop equipment
133749	133746	49211803	Orienteering equipment
133750	133746	49211804	Team identification materials or markers
133751	133746	49211805	Lanyard
133752	133746	49211806	Physical education equipment storage
133753	133746	49211807	Physical education assessment tools
133761	142146	14122203	Transfer paper
133854	133449	60101700	Teacher resource materials
134081	133449	60103700	Recursos de lenguas extranjeras
134082	134081	60103701	Recursos para aprender a hablar español
134083	134081	60103702	Recursos para aprender a hablar francés
134085	134081	60103704	Recursos para aprender a hablar inglés
134098	133449	60103900	Organismos vivos
134103	134098	60103905	Culture kits or supplies
134121	133449	60104100	Sistemas del cuerpo y materiales relacionados
134127	133449	60104200	Pruebas del agua
134128	134127	60104201	Water testing chemicals
134129	134127	60104202	Water testing and sampling kits
134130	134127	60104203	Water models
134131	134127	60104204	Water ecology supplies
134135	133449	60104400	Geology and earth science
134167	133449	60104700	Energy and power physics materials
134168	134167	60104701	Solar collecting devices
134169	134167	60104702	Solar kits
134222	133449	60105300	Career education instructional materials
134223	134222	60105301	Career education or planning or decision making skills instructional materials
134224	134222	60105302	Basic job skills instructional materials
134225	134222	60105303	Job search skills instructional materials
134226	134222	60105304	Time management skills instructional materials
134227	134222	60105305	Interview skills instructional materials
134228	134222	60105306	Resume skills instructional materials
134229	134222	60105307	Work ethics or attitude training instructional materials
134230	134222	60105308	Team building skills instructional materials
134231	134222	60105309	Business etiquette instructional materials
134268	133449	60105600	Materiales educativos de preparación de alimentos
134281	134268	60105613	Kitchen utensils instructional aids
134313	133449	60105900	Materiales educativos sobre las relaciones y el sexo
134314	134313	60105901	Materiales educativos sobre educación sexual o enfermedades de transmisión sexual
134315	134313	60105902	Materiales educativos sobre los recursos de nutrición prenatal y el abuso fetal
134316	134313	60105903	Materiales educativos de aptitudes de crianza
134317	134313	60105904	Materiales educativos sobre el desarrollo del niño
134318	134313	60105905	Materiales educativos de comprensión de la violación por conocido
134319	134313	60105906	Materiales educativos de educación sobre el parto
134320	134313	60105907	Materiales educativos sobre el embarazo
134321	134313	60105908	Materiales educativos de comprensión sobre los riesgos de defectos de nacimiento
134328	134313	60105915	Materiales educativos sobre la resucitación cardiopulmonar o el soporte vital básico
134338	133449	60106100	Materiales de enseñanza vocacional
134339	134338	60106101	Materiales de enseñanza de automoción
134340	134338	60106102	Materiales de enseñanza de construcción
134342	134338	60106104	Electronics or electricity teaching aids or materials
134346	133449	60106200	Materiales de enseñanza de tecnología
134347	134346	60106201	Materiales de enseñanza de agricultura
134348	134346	60106202	Materiales de enseñanza de biotecnología
134349	134346	60106203	Materiales de enseñanza de comunicaciones
134350	134346	60106204	Materiales de enseñanza de informática
134351	134346	60106205	Materiales de enseñanza de energía o electricidad
134352	134346	60106206	Materiales de enseñanza del medio ambiente
134354	134346	60106208	Materiales de enseñanza de medicina
134355	134346	60106209	Transportation teaching aids or materials
134451	110238	60121300	Art and craft cutting products
134452	134451	60121301	Guillotine paper trimmers
134506	110238	60121600	Studio aids
134737	105712	60131600	Musical instrument sets
134738	134737	60131601	Rhythm band sets
134739	105712	60131700	Alternative sounds musical instruments
134740	134739	60131701	Boomwhackers
134741	134739	60131702	Disco taps
134742	105712	60131800	Music and dance accessories
134743	134742	60131801	Dancing scarves
134744	134742	60131802	Rhythm sticks or lummi sticks
134745	134742	60131803	Rhythm wands or hoops
134782	105108	44103116	Kit for printer
134783	102529	95141605	Gazebo
134785	117344	43201815	Peripheral component microchannel interconnect architecture reader and writer drives
134786	107049	52161535	Digital voice recorders
134790	102533	95141708	Office kitchen
134792	117344	43201812	Magneto optical MO drives
134799	105108	44103117	Facsimile ribbons
134802	109176	84131607	Liability insurance
134803	117334	43201614	Console extenders
134804	112970	53102702	Uniformes de aduanero
134805	112970	53102703	Uniformes de policía
134806	105047	44101707	Stapler units
134808	111091	56112109	Benches
134809	105298	45121616	Pan heads
134811	107193	53131635	Shaving brushes
134812	108924	81151705	Archaeological services
134820	178427	24113103	Box lid
134823	101842	26121635	Cable reels
134824	101842	26121636	Power cord
134827	105108	44103118	Transparency film
134829	100758	14111527	Papel autocopiativo
134830	105118	44111516	Personal organizers
134832	105272	45111617	Overhead projector or video trolleys
134837	112970	53102704	Atuendo de servicio o preparación de alimentos institucional
134838	105659	48101918	Food service table covering rolls
134839	105177	44121632	Scissor sharpener
134840	105108	44103119	Heat transfer paper for copiers
134850	132533	23201200	Industrial drying equipment
134861	105118	44111517	Study stands
134862	106895	56101530	Storage cabinets
134863	106895	56101531	Shoe racks
134864	106895	56101532	Furniture set
134866	105269	45111503	Gavels or sounding blocks
134867	144484	55121906	Flag stands
134869	100758	14111528	Magnet paper
134872	133609	56122000	Muebles de laboratorio
134874	105287	45121518	Camera kits
134875	105272	45111618	Presentation light boxes
134881	109125	84111507	Inventory accounting service
134887	104081	41113320	Lubricating oil testing kit
134888	100758	14111529	Telex rolls
134900	105326	46101800	Accesorios de armas y municiones
134907	105448	46181606	Footwear covers
134909	105564	47132100	Kits de limpieza
